date,total_stablecoin_supply,total_stablecoin_supply_change_7d,total_stablecoin_supply_change_30d,total_stablecoin_supply_change_90d,total_stablecoin_supply_pct_change_30d,total_stablecoin_supply_pct_change_90d,total_stablecoin_supply_zscore_252d,total_stablecoin_supply_slope_30d,total_stablecoin_supply_slope_90d,usdt_supply,usdc_supply,usdt_supply_change_30d,usdt_supply_change_90d,usdc_supply_change_30d,usdc_supply_change_90d,usdt_dominance,usdc_dominance,usdt_history_available,usdc_history_available,stablecoin_liquidity_score
2022-04-29,186493850331.0,51727157.0,189369013.0,13831418410.0,0.001016449049750845,0.08010670448756585,1.2078902280131012,189369013.0,13831418410.0,,,,,,,,,False,False,
2022-04-30,186804080008.0,-24410076.0,29446408.0,13643173015.0,0.00015765742613127465,0.07878899026297859,1.2121551503851467,29446408.0,13643173015.0,,,,,,,,,False,False,
2022-05-01,186853913910.0,-75807240.0,639542245.0,13826433591.0,0.003434440850518916,0.07990888826161635,1.2059114140830143,639542245.0,13826433591.0,,,,,,,,,False,False,
2022-05-02,186821190132.0,-209443020.0,-253932619.0,13372574642.0,-0.0013573831478276288,0.07709819190093792,1.1962413388212434,-253932619.0,13372574642.0,,,,,,,,,False,False,
2022-05-03,186663423495.0,-342821469.0,-339613497.0,12622277460.0,-0.0018160854629035716,0.07252467446670141,1.181930402936437,-339613497.0,12622277460.0,,,,,,,,,False,False,
2022-05-04,186651729849.0,90528639.0,-326157734.0,12069391678.0,-0.0017443652734349113,0.0691329478367868,1.173417472183013,-326157734.0,12069391678.0,,,,,,,,,False,False,
2022-05-05,186237132000.0,-345158554.0,-724214908.0,10765306214.0,-0.003873607673335666,0.0613506251831506,1.1485138838114541,-724214908.0,10765306214.0,,,,,,,,,False,False,
2022-05-06,186405273166.0,-88577165.0,-633203737.0,10335709562.0,-0.003385419660620892,0.0587024205117368,1.1477160631694856,-633203737.0,10335709562.0,,,,,,,,,False,False,
2022-05-07,185770770892.0,-1033309116.0,-324142736.0,9552425046.0,-0.0017418140543483673,0.05420789192033393,1.1138583598965284,-324142736.0,9552425046.0,,,,,,,,,False,False,
2022-05-08,185600157738.0,-1253756172.0,-732994662.0,9134290099.0,-0.003933785547869051,0.051762361873210594,1.0993714251904043,-732994662.0,9134290099.0,,,,,,,,,False,False,
2022-05-09,184686084627.0,-2135105505.0,-1728862237.0,7833655882.0,-0.009274268324960588,0.044294873062191265,1.054071043270019,-1728862237.0,7833655882.0,,,,,,,,,False,False,
2022-05-10,180928928347.0,-5734495148.0,-5749444065.0,3465833870.0,-0.030798661841292208,0.019529885242980383,0.8900044862614719,-5749444065.0,3465833870.0,,,,,,,,,False,False,
2022-05-11,177996638034.0,-8655091815.0,-8909355112.0,-47148774.0,-0.04766757321174042,-0.0002648156099422927,0.7602647227810054,-8909355112.0,-47148774.0,,,,,,,,,False,False,
2022-05-12,160296575463.0,-25940556537.0,-25817455043.0,-18619383259.0,-0.13871847798260262,-0.10406776115444705,0.003732681854540148,-25817455043.0,-18619383259.0,,,,,,,,,False,False,
2022-05-13,159959628610.0,-26445644556.0,-26276086074.0,-19624781060.0,-0.1410904783681508,-0.1092788683386382,-0.017528630214447685,-26276086074.0,-19624781060.0,,,,,,,,,False,False,
2022-05-14,158637264747.0,-27133506145.0,-27044447136.0,-20879489520.0,-0.14564949268154637,-0.11630941972661435,-0.0812966342128208,-27044447136.0,-20879489520.0,,,,,,,,,False,False,
2022-05-15,158075435222.0,-27524722516.0,-27728850588.0,-21765432061.0,-0.14923687291236654,-0.12102606259538118,-0.11271080269902847,-27728850588.0,-21765432061.0,,,,,,,,,False,False,
2022-05-16,158156346023.0,-26529738604.0,-27653890542.0,-21560875895.0,-0.14882867086995033,-0.11997111720788578,-0.1162861002065068,-27653890542.0,-21560875895.0,,,,,,,,,False,False,
2022-05-17,159503583072.0,-21425345275.0,-26379545562.0,-20947336470.0,-0.1419146845432152,-0.11608329025513497,-0.06414194239663677,-26379545562.0,-20947336470.0,,,,,,,,,False,False,
2022-05-18,158348959981.0,-19647678053.0,-27583351387.0,-22007687975.0,-0.14835157581839886,-0.12202315924816376,-0.12155709354602413,-27583351387.0,-22007687975.0,,,,,,,,,False,False,
2022-05-19,158584515463.0,-1712060000.0,-27154115429.0,-22038312920.0,-0.1461953030373584,-0.12201288794608545,-0.11789754126804727,-27154115429.0,-22038312920.0,,,,,,,,,False,False,
2022-05-20,159220667989.0,-738960621.0,-26794748884.0,-21720892590.0,-0.14404585025494865,-0.12004368991012737,-0.09639986097496732,-26794748884.0,-21720892590.0,,,,,,,,,False,False,
2022-05-21,158476532891.0,-160731856.0,-27679434812.0,-23119204358.0,-0.14868948416502437,-0.1273113824599278,-0.1365422429385034,-27679434812.0,-23119204358.0,,,,,,,,,False,False,
2022-05-22,158565148241.0,489713019.0,-27876974933.0,-22921614206.0,-0.14952079743794477,-0.1262990969531117,-0.13955957196358423,-27876974933.0,-22921614206.0,,,,,,,,,False,False,
2022-05-23,158658168849.0,501822826.0,-28170321235.0,-23041107785.0,-0.15078172083034191,-0.1268090231939234,-0.14243758412854934,-28170321235.0,-23041107785.0,,,,,,,,,False,False,
2022-05-24,158754595635.0,-748987437.0,-28175125515.0,-23436861733.0,-0.15072576656973202,-0.12863864240166312,-0.145249207837417,-28175125515.0,-23436861733.0,,,,,,,,,False,False,
2022-05-25,158906943961.0,557983980.0,-28123689191.0,-23479345412.0,-0.15036942728063085,-0.12873415810320132,-0.14549782633469896,-28123689191.0,-23479345412.0,,,,,,,,,False,False,
2022-05-26,159051539693.0,467024230.0,-27954705271.0,-23855154598.0,-0.14948541037429774,-0.13042253423511685,-0.146120638322518,-27954705271.0,-23855154598.0,,,,,,,,,False,False,
2022-05-27,158654026952.0,-566641037.0,-27907174258.0,-23617363681.0,-0.1495872350574473,-0.12957252149654752,-0.17185826702965698,-27907174258.0,-23617363681.0,,,,,,,,,False,False,
2022-05-28,158215716904.0,-260815987.0,-28366573650.0,-24654323177.0,-0.15203250836815219,-0.13481882087453845,-0.19967116080714004,-28366573650.0,-24654323177.0,,,,,,,,,False,False,
2022-05-29,158399145001.0,-166003240.0,-28094705330.0,-25172725428.0,-0.1506468190781407,-0.137127357090018,-0.1986178014927178,-28094705330.0,-25172725428.0,,,,,,,,,False,False,
2022-05-30,158245852231.0,-412316618.0,-28558227777.0,-25086108999.0,-0.15287796591903657,-0.13683434590833887,-0.2134592724094127,-28558227777.0,-25086108999.0,,,,,,,,,False,False,
2022-05-31,158777841830.0,23246195.0,-28076072080.0,-24688539300.0,-0.1502568048615942,-0.13456710241919623,-0.19601848114325257,-28076072080.0,-24688539300.0,,,,,,,,,False,False,
2022-06-01,159337530102.0,430586141.0,-27483660030.0,-24340161490.0,-0.14711211298130156,-0.13251561079102825,-0.1770613653143932,-27483660030.0,-24340161490.0,,,,,,,,,False,False,
2022-06-02,160311943896.0,1260404203.0,-26351479599.0,-23148130571.0,-0.1411710934344127,-0.12617530347271166,-0.13790162126356165,-26351479599.0,-23148130571.0,,,,,,,,,False,False,
2022-06-03,159404649436.0,750622484.0,-27247080413.0,-23859559232.0,-0.14597818319199451,-0.13019213847273248,-0.18948718942307954,-27247080413.0,-23859559232.0,,,,,,,,,False,False,
2022-06-04,159397753954.0,1182037050.0,-26839378046.0,-24029027621.0,-0.1441140000265898,-0.1310006500396178,-0.19744316360638378,-26839378046.0,-24029027621.0,,,,,,,,,False,False,
2022-06-05,159361836492.0,962691491.0,-27043436674.0,-24401627207.0,-0.14507871056800492,-0.1327882415569248,-0.2068349324527713,-27043436674.0,-24401627207.0,,,,,,,,,False,False,
2022-06-06,159373509801.0,1127657570.0,-26397261091.0,-23673337083.0,-0.14209587958455727,-0.1293293901861211,-0.21390289097662227,-26397261091.0,-23673337083.0,,,,,,,,,False,False,
2022-06-07,159247051470.0,469209640.0,-26353106268.0,-24232058759.0,-0.14198859844290113,-0.1320698510514685,-0.22803794602312666,-26353106268.0,-24232058759.0,,,,,,,,,False,False,
2022-06-08,159139493405.0,-198036697.0,-25546591222.0,-24699421504.0,-0.138324396630071,-0.13435360797373164,-0.24145610048345628,-25546591222.0,-24699421504.0,,,,,,,,,False,False,
2022-06-09,159087240209.0,-1224703687.0,-21841688138.0,-25096881319.0,-0.12071971208556687,-0.136259744384017,-0.25221412482442307,-21841688138.0,-25096881319.0,,,,,,,,,False,False,
2022-06-10,159145264950.0,-259384486.0,-18851373084.0,-25190279201.0,-0.10590859070270253,-0.13665448688704973,-0.257584776789507,-18851373084.0,-25190279201.0,,,,,,,,,False,False,
2022-06-11,158694225282.0,-703528672.0,-1602350181.0,-25776372887.0,-0.009996159783025815,-0.13973160570220167,-0.2890289727277289,-1602350181.0,-25776372887.0,,,,,,,,,False,False,
2022-06-12,158449181216.0,-912655276.0,-1510447394.0,-26123955380.0,-0.00944267880042815,-0.1415371481559693,-0.3101965750358167,-1510447394.0,-26123955380.0,,,,,,,,,False,False,
2022-06-13,158124134351.0,-1249375450.0,-513130396.0,-26376793974.0,-0.0032346144950138322,-0.14296293364734214,-0.3356942128731571,-513130396.0,-26376793974.0,,,,,,,,,False,False,
2022-06-14,157005312288.0,-2241739182.0,-1070122934.0,-27446322225.0,-0.006769697850251832,-0.14879956091180968,-0.4029347513773178,-1070122934.0,-27446322225.0,,,,,,,,,False,False,
2022-06-15,156041612482.0,-3097880923.0,-2114733541.0,-28521922587.0,-0.01337115831376412,-0.15453714936884433,-0.46267981686464066,-2114733541.0,-28521922587.0,,,,,,,,,False,False,
2022-06-16,155254935205.0,-3832305004.0,-4248647867.0,-29966583123.0,-0.026636692324849887,-0.16178780626305844,-0.5134908088308358,-4248647867.0,-29966583123.0,,,,,,,,,False,False,
2022-06-17,154684972733.0,-4460292217.0,-3663987248.0,-31200985033.0,-0.023138688428642862,-0.16785014536857557,-0.5532568588552014,-3663987248.0,-31200985033.0,,,,,,,,,False,False,
2022-06-18,154167740764.0,-4526484518.0,-4416774699.0,-32023270215.0,-0.0278512355768461,-0.17199149436173278,-0.5905234966718674,-4416774699.0,-32023270215.0,,,,,,,,,False,False,
2022-06-19,154263565291.0,-4185615925.0,-4957102698.0,-32281104382.0,-0.031133537879281303,-0.17304758393036135,-0.5950201513727666,-4957102698.0,-32281104382.0,,,,,,,,,False,False,
2022-06-20,154040647187.0,-4083487164.0,-4435885704.0,-32457482810.0,-0.027990804840808847,-0.1740365054090468,-0.6169106956758313,-4435885704.0,-32457482810.0,,,,,,,,,False,False,
2022-06-21,153405317921.0,-3599994367.0,-5159830320.0,-32827067042.0,-0.03254075928562605,-0.17626938004645087,-0.6616212489194097,-5159830320.0,-32827067042.0,,,,,,,,,False,False,
2022-06-22,153494704289.0,-2546908193.0,-5163464560.0,-32311944225.0,-0.03254458687793271,-0.17390090442627726,-0.6668787807991164,-5163464560.0,-32311944225.0,,,,,,,,,False,False,
2022-06-23,153399442705.0,-1855492500.0,-5355152930.0,-32584170482.0,-0.03373227029164105,-0.1751991475143445,-0.6825896977863964,-5355152930.0,-32584170482.0,,,,,,,,,False,False,
2022-06-24,153065868648.0,-1619104085.0,-5841075313.0,-32527076742.0,-0.036757835544515616,-0.17526030784008773,-0.7116291535147624,-5841075313.0,-32527076742.0,,,,,,,,,False,False,
2022-06-25,153061527039.0,-1106213725.0,-5990012654.0,-32769031352.0,-0.03766082783959135,-0.17633822787666464,-0.7224766703887984,-5990012654.0,-32769031352.0,,,,,,,,,False,False,
2022-06-26,153241207679.0,-1022357612.0,-5412819273.0,-32507008283.0,-0.0341171250234803,-0.17500576312210836,-0.7230751518941001,-5412819273.0,-32507008283.0,,,,,,,,,False,False,
2022-06-27,153233785752.0,-806861435.0,-4981931152.0,-32588280142.0,-0.03148821905615651,-0.1753735757118834,-0.7346130051771993,-4981931152.0,-32588280142.0,,,,,,,,,False,False,
2022-06-28,153000364020.0,-404953901.0,-5398780981.0,-33304117298.0,-0.03408339723655651,-0.17876176172678182,-0.7593580621163054,-5398780981.0,-33304117298.0,,,,,,,,,False,False,
2022-06-29,152950162915.0,-544541374.0,-5295689316.0,-33824470685.0,-0.03346494863113125,-0.18109777560821838,-0.7740078603765359,-5295689316.0,-33824470685.0,,,,,,,,,False,False,
2022-06-30,152872706597.0,-526736108.0,-5905135233.0,-33341665068.0,-0.037191179606298586,-0.1790499023780061,-0.7901528954489033,-5905135233.0,-33341665068.0,,,,,,,,,False,False,
2022-07-01,152683970491.0,-381898157.0,-6653559611.0,-34391152260.0,-0.04175764245084457,-0.18383605342210663,-0.8133101130339163,-6653559611.0,-34391152260.0,,,,,,,,,False,False,
2022-07-02,153427494002.0,365966963.0,-6884449894.0,-33575542990.0,-0.04294408592828358,-0.17954544230977576,-0.7812464237358867,-6884449894.0,-33575542990.0,,,,,,,,,False,False,
2022-07-03,153399970006.0,158762327.0,-6004679430.0,-33577917577.0,-0.037669412098364385,-0.17958229184771735,-0.7952881319857311,-6004679430.0,-33577917577.0,,,,,,,,,False,False,
2022-07-04,153284934758.0,51149006.0,-6112819196.0,-33676412150.0,-0.03834946882478707,-0.18012499752995204,-0.8149504165647604,-6112819196.0,-33676412150.0,,,,,,,,,False,False,
2022-07-05,153345451530.0,345087510.0,-6016384962.0,-33693025373.0,-0.037752984619388585,-0.18013954096981621,-0.8241656341210977,-6016384962.0,-33693025373.0,,,,,,,,,False,False,
2022-07-06,153284208936.0,334046021.0,-6089300865.0,-32810704692.0,-0.03820773522904364,-0.17631166834354184,-0.8412124752273024,-6089300865.0,-32810704692.0,,,,,,,,,False,False,
2022-07-07,153035357270.0,162650673.0,-6211694200.0,-33297795130.0,-0.03900665125451441,-0.17870032627645283,-0.8698250388359262,-6211694200.0,-33297795130.0,,,,,,,,,False,False,
2022-07-08,152845387915.0,161417424.0,-6294105490.0,-33569558949.0,-0.03955087046797301,-0.18007976030747608,-0.8950010992372068,-6294105490.0,-33569558949.0,,,,,,,,,False,False,
2022-07-09,152939478220.0,-488015782.0,-6147761989.0,-33738894192.0,-0.03864396654894142,-0.18073274239577208,-0.9022726343624855,-6147761989.0,-33738894192.0,,,,,,,,,False,False,
2022-07-10,153009979061.0,-389990945.0,-6135285889.0,-33896014085.0,-0.0385514824517561,-0.18135327559305403,-0.9110816614642656,-6135285889.0,-33896014085.0,,,,,,,,,False,False,
2022-07-11,152827757067.0,-457177691.0,-5866468215.0,-33286273439.0,-0.03696711839750488,-0.17884881300191335,-0.9363350508290565,-5866468215.0,-33286273439.0,,,,,,,,,False,False,
2022-07-12,152996848627.0,-348602903.0,-5452332589.0,-33238866057.0,-0.03441060753458425,-0.17847739953316077,-0.9381375889314816,-5452332589.0,-33238866057.0,,,,,,,,,False,False,
2022-07-13,152681147378.0,-603061558.0,-5442986973.0,-33000564505.0,-0.03442224044634323,-0.17772652013136325,-0.9712833167057802,-5442986973.0,-33000564505.0,,,,,,,,,False,False,
2022-07-14,152797022506.0,-238334764.0,-4208289782.0,-33007263304.0,-0.026803486587005376,-0.17764532804024025,-0.9762075120305789,-4208289782.0,-33007263304.0,,,,,,,,,False,False,
2022-07-15,152850941721.0,5553806.0,-3190670761.0,-32959294844.0,-0.020447563379082934,-0.1773814804464242,-0.9847079455457894,-3190670761.0,-32959294844.0,,,,,,,,,False,False,
2022-07-16,152301573405.0,-637904815.0,-2953361800.0,-33581555229.0,-0.01902265970547312,-0.18065951157472382,-1.0324575316205344,-2953361800.0,-33581555229.0,,,,,,,,,False,False,
2022-07-17,152325099486.0,-684879575.0,-2359873247.0,-33607211882.0,-0.015255995493973051,-0.18074971281072338,-1.0422035673506014,-2359873247.0,-33607211882.0,,,,,,,,,False,False,
2022-07-18,152448503779.0,-379253288.0,-1719236985.0,-33290127113.0,-0.01115172977485479,-0.17923103531627171,-1.0443026995981528,-1719236985.0,-33290127113.0,,,,,,,,,False,False,
2022-07-19,152703056681.0,-293791946.0,-1560508610.0,-33312360192.0,-0.01011585987304442,-0.1790838670901329,-1.0381673341717748,-1560508610.0,-33312360192.0,,,,,,,,,False,False,
2022-07-20,152593976598.0,-87170780.0,-1446670589.0,-33561991105.0,-0.009391486048768605,-0.18028963303795886,-1.055016285191605,-1446670589.0,-33561991105.0,,,,,,,,,False,False,
2022-07-21,152762235278.0,-34787228.0,-643082643.0,-33679887896.0,-0.004192049217819016,-0.18064527115778295,-1.053171926154058,-643082643.0,-33679887896.0,,,,,,,,,False,False,
2022-07-22,152708520511.0,-142421210.0,-786183778.0,-34119969573.0,-0.00512189512753336,-0.18262722969959944,-1.0666474941207176,-786183778.0,-34119969573.0,,,,,,,,,False,False,
2022-07-23,152844633711.0,543060306.0,-554808994.0,-34085087439.0,-0.00361676016689938,-0.18234172302460527,-1.066665002872422,-554808994.0,-34085087439.0,,,,,,,,,False,False,
2022-07-24,152943190834.0,618091348.0,-122677814.0,-34087442318.0,-0.0008014707333749982,-0.1822559317879071,-1.0688987780623302,-122677814.0,-34087442318.0,,,,,,,,,False,False,
2022-07-25,152932936546.0,484432767.0,-128590493.0,-34073308418.0,-0.0008401228936336658,-0.1822041206407805,-1.078359826574622,-128590493.0,-34073308418.0,,,,,,,,,False,False,
2022-07-26,152917301228.0,214244547.0,-323906451.0,-33643899982.0,-0.0021137033302328634,-0.1803370677493077,-1.0877764282759108,-323906451.0,-33643899982.0,,,,,,,,,False,False,
2022-07-27,152788341683.0,194365085.0,-445444069.0,-33793948871.0,-0.0029069572797798537,-0.18112088114396618,-1.1045139678440188,-445444069.0,-33793948871.0,,,,,,,,,False,False,
2022-07-28,152910654423.0,148419145.0,-89709597.0,-33583195908.0,-0.0005863358402746766,-0.18007669340514243,-1.102812854898637,-89709597.0,-33583195908.0,,,,,,,,,False,False,
2022-07-29,152698048419.0,-10472092.0,-252114496.0,-34106031589.0,-0.0016483440827722573,-0.1825764811322076,-1.1247928657189972,-252114496.0,-34106031589.0,,,,,,,,,False,False,
2022-07-30,152823393095.0,-21240616.0,-49313502.0,-34030520815.0,-0.00032257885071662606,-0.18212367139064123,-1.121515505585868,-49313502.0,-34030520815.0,,,,,,,,,False,False,
2022-07-31,152826936117.0,-116254717.0,142965626.0,-33994254015.0,0.0009363499360166561,-0.18196144661631308,-1.1264661860803635,142965626.0,-33994254015.0,,,,,,,,,False,False,
2022-08-01,152817594905.0,-115341641.0,-609899097.0,-33845828590.0,-0.003975161694240059,-0.18132008915451292,-1.1321504426593145,-609899097.0,-33845828590.0,,,,,,,,,False,False,
2022-08-02,153098685333.0,181384105.0,-301284673.0,-33553044516.0,-0.0019640464922399126,-0.17976283714672336,-1.1168015766804378,-301284673.0,-33553044516.0,,,,,,,,,False,False,
2022-08-03,153007868290.0,219526607.0,-277066468.0,-33229263710.0,-0.0018075257587277793,-0.17842448148310186,-1.1283604329593568,-277066468.0,-33229263710.0,,,,,,,,,False,False,
2022-08-04,152980044860.0,69390437.0,-365406670.0,-33425228306.0,-0.0023828986536879038,-0.17931482161576906,-1.1349496198792524,-365406670.0,-33425228306.0,,,,,,,,,False,False,
2022-08-05,152921972037.0,223923618.0,-362236899.0,-32848798855.0,-0.0023631716633722988,-0.17682436638052723,-1.1427781152329255,-362236899.0,-32848798855.0,,,,,,,,,False,False,
2022-08-06,153097891779.0,274498684.0,62534509.0,-32502265959.0,0.00040862784990047807,-0.17511981862042048,-1.1331944790582666,62534509.0,-32502265959.0,,,,,,,,,False,False,
2022-08-07,153128003451.0,301067334.0,282615536.0,-31558081176.0,0.001849028877189074,-0.17087416867240468,-1.1341454146440888,282615536.0,-31558081176.0,,,,,,,,,False,False,
2022-08-08,153055721048.0,238126143.0,116242828.0,-27873207299.0,0.0007600576996398267,-0.15405611227377924,-1.1424403860789003,116242828.0,-27873207299.0,,,,,,,,,False,False,
2022-08-09,152826070303.0,-272615030.0,-183908758.0,-25170567731.0,-0.0012019396324908227,-0.14141035476294805,-1.1626722623778736,-183908758.0,-25170567731.0,,,,,,,,,False,False,
2022-08-10,152747500072.0,-260368218.0,-80256995.0,-7549075391.0,-0.0005251467177184166,-0.04709442712169787,-1.1710578238401896,-80256995.0,-7549075391.0,,,,,,,,,False,False,
2022-08-11,153025563656.0,45518796.0,28715029.0,-6934064954.0,0.00018768379386702172,-0.043348843794242864,-1.1528484392336962,28715029.0,-6934064954.0,,,,,,,,,False,False,
2022-08-12,152972057827.0,50085790.0,290910449.0,-5665206920.0,0.0019053462329554627,-0.03571170323085848,-1.159002935180551,290910449.0,-5665206920.0,,,,,,,,,False,False,
2022-08-13,152792093401.0,-305798378.0,-4929105.0,-5283341821.0,-3.225916918514482e-05,-0.03342291491135296,-1.1734389971277572,-4929105.0,-5283341821.0,,,,,,,,,False,False,
2022-08-14,153037411751.0,-90591700.0,186470030.0,-5118934272.0,0.0012199468835485394,-0.03236629070360275,-1.1554965909061625,186470030.0,-5118934272.0,,,,,,,,,False,False,
2022-08-15,152537087385.0,-518633663.0,235513980.0,-6966495687.0,0.0015463660337489138,-0.04367610778909792,-1.192161484221771,235513980.0,-6966495687.0,,,,,,,,,False,False,
2022-08-16,152846785640.0,20715337.0,521686154.0,-5502174341.0,0.003424820700989928,-0.03474714542905866,-1.1682309273138884,521686154.0,-5502174341.0,,,,,,,,,False,False,
2022-08-17,152711071996.0,-36428076.0,262568217.0,-5873443467.0,0.0017223404001434073,-0.037036676940696345,-1.1769219970225022,262568217.0,-5873443467.0,,,,,,,,,False,False,
2022-08-18,152691920803.0,-333642853.0,-11135878.0,-6528747186.0,-7.292504971434521e-05,-0.04100439514831733,-1.1780700747402562,-11135878.0,-6528747186.0,,,,,,,,,False,False,
2022-08-19,152477326032.0,-494731795.0,-116650566.0,-5999206859.0,-0.0007644506591980571,-0.037855490333866926,-1.1918049205893424,-116650566.0,-5999206859.0,,,,,,,,,False,False,
2022-08-20,152362260185.0,-429833216.0,-399975093.0,-6202888056.0,-0.0026182851558312903,-0.03911886139426024,-1.197825443948646,-399975093.0,-6202888056.0,,,,,,,,,False,False,
2022-08-21,152270400829.0,-767010922.0,-438119682.0,-6387768020.0,-0.002868993036760137,-0.04026119843901288,-1.2019103572187508,-438119682.0,-6387768020.0,,,,,,,,,False,False,
2022-08-22,152245000573.0,-292086812.0,-599633138.0,-6509595062.0,-0.003923154666547135,-0.041004136201300945,-1.200985395198947,-599633138.0,-6509595062.0,,,,,,,,,False,False,
2022-08-23,152041615388.0,-805170252.0,-901575446.0,-6865328573.0,-0.005894838737728114,-0.043203452296489586,-1.2129993925766984,-901575446.0,-6865328573.0,,,,,,,,,False,False,
2022-08-24,152170678613.0,-540393383.0,-762257933.0,-6880861080.0,-0.004984262711588805,-0.04326183256874705,-1.1998275183871283,-762257933.0,-6880861080.0,,,,,,,,,False,False,
2022-08-25,152185442292.0,-506478511.0,-731858936.0,-6468584660.0,-0.004785978631082433,-0.040771638667306154,-1.194938841103795,-731858936.0,-6468584660.0,,,,,,,,,False,False,
2022-08-26,152233643028.0,-243683004.0,-554698655.0,-5982073876.0,-0.0036305037995036926,-0.03780960572728509,-1.1876933186668766,-554698655.0,-5982073876.0,,,,,,,,,False,False,
2022-08-27,152297729898.0,-64530287.0,-612924525.0,-6101415103.0,-0.004008383374676128,-0.03851924265728501,-1.179048640298518,-612924525.0,-6101415103.0,,,,,,,,,False,False,
2022-08-28,152351761974.0,81361145.0,-346286445.0,-5894090257.0,-0.0022677856631788673,-0.03724641230024839,-1.1710143404362705,-346286445.0,-5894090257.0,,,,,,,,,False,False,
2022-08-29,152144101946.0,-100898627.0,-679291149.0,-6633739884.0,-0.0044449421992465155,-0.04178001040663215,-1.1819928431697961,-679291149.0,-6633739884.0,,,,,,,,,False,False,
2022-08-30,152295937618.0,254322230.0,-530998499.0,-7041592484.0,-0.003474508568263701,-0.044192931065846985,-1.1664584845324806,-530998499.0,-7041592484.0,,,,,,,,,False,False,
2022-08-31,152611401534.0,440722921.0,-206193371.0,-7700542362.0,-0.0013492776870894785,-0.04803473886509424,-1.1390146858206032,-206193371.0,-7700542362.0,,,,,,,,,False,False,
2022-09-01,152415746960.0,230304668.0,-682938373.0,-6988902476.0,-0.004460772288896964,-0.043843780596914184,-1.1493071556722192,-682938373.0,-6988902476.0,,,,,,,,,False,False,
2022-09-02,152349034405.0,115391377.0,-658833885.0,-7048719549.0,-0.00430588238606977,-0.04422094649485564,-1.1500046388529956,-658833885.0,-7048719549.0,,,,,,,,,False,False,
2022-09-03,152159812145.0,-137917753.0,-820232715.0,-7202024347.0,-0.005361697440673607,-0.045192905061442024,-1.1592356782158435,-820232715.0,-7202024347.0,,,,,,,,,False,False,
2022-09-04,152185409511.0,-166352463.0,-736562526.0,-7188100290.0,-0.004816590553918476,-0.045102227459101196,-1.152847223381872,-736562526.0,-7188100290.0,,,,,,,,,False,False,
2022-09-05,152011071613.0,-133030333.0,-1086820166.0,-7235979857.0,-0.007098857818165438,-0.045438705396458556,-1.1602472306213576,-1086820166.0,-7235979857.0,,,,,,,,,False,False,
2022-09-06,151943086950.0,-352850668.0,-1184916501.0,-7196406455.0,-0.007738078433048745,-0.0452207450270411,-1.1598732149681783,-1184916501.0,-7196406455.0,,,,,,,,,False,False,
2022-09-07,151955991728.0,-655409806.0,-1099729320.0,-7131248481.0,-0.007185156572194429,-0.04482602420930404,-1.1537100152361053,-1099729320.0,-7131248481.0,,,,,,,,,False,False,
2022-09-08,152053956252.0,-361790708.0,-772114051.0,-7091308698.0,-0.00505224042906538,-0.044558716215829186,-1.1418092738049732,-772114051.0,-7091308698.0,,,,,,,,,False,False,
2022-09-09,152207431395.0,-141603010.0,-540068677.0,-6486793887.0,-0.003535695685660478,-0.040876055039009485,-1.125506015798988,-540068677.0,-6486793887.0,,,,,,,,,False,False,
2022-09-10,152312491811.0,152679666.0,-713071845.0,-6136689405.0,-0.004659821718435042,-0.038729700954619584,-1.1128749311821358,-713071845.0,-6136689405.0,,,,,,,,,False,False,
2022-09-11,152410395445.0,224985934.0,-561662382.0,-5713738906.0,-0.003671666512031879,-0.036134515009054735,-1.099386485647236,-561662382.0,-5713738906.0,,,,,,,,,False,False,
2022-09-12,152409364573.0,398292960.0,-382728828.0,-4595947715.0,-0.0025048994321684726,-0.029272561851725776,-1.093050586041538,-382728828.0,-4595947715.0,,,,,,,,,False,False,
2022-09-13,152386885613.0,443798663.0,-650526138.0,-3654726869.0,-0.004250765421062175,-0.023421488735394735,-1.0882168013450753,-650526138.0,-3654726869.0,,,,,,,,,False,False,
2022-09-14,152386513488.0,430521760.0,-150573897.0,-2868421717.0,-0.0009871297504190357,-0.018475559010169396,-1.081773427267529,-150573897.0,-2868421717.0,,,,,,,,,False,False,
2022-09-15,152039891435.0,-14064817.0,-806894205.0,-2645081298.0,-0.0052791048344351665,-0.017099794836345494,-1.0994336460537872,-806894205.0,-2645081298.0,,,,,,,,,False,False,
2022-09-16,151801175715.0,-406255680.0,-909896281.0,-2366565049.0,-0.005958286253296863,-0.015350585260393346,-1.1092842983033417,-909896281.0,-2366565049.0,,,,,,,,,False,False,
2022-09-17,151674918156.0,-637573655.0,-1017002647.0,-2588647135.0,-0.006660487612256238,-0.016780677473107963,-1.1112519384381805,-1017002647.0,-2588647135.0,,,,,,,,,False,False,
2022-09-18,151720567144.0,-689828301.0,-756758888.0,-2320080043.0,-0.004963091285068666,-0.015061479456026317,-1.1012224336059735,-756758888.0,-2320080043.0,,,,,,,,,False,False,
2022-09-19,151683917082.0,-725447491.0,-678343103.0,-1721400839.0,-0.004452172750498362,-0.011221259225749125,-1.0970977689509163,-678343103.0,-1721400839.0,,,,,,,,,False,False,
2022-09-20,151816393277.0,-570492336.0,-454007552.0,-1678311012.0,-0.0029815876856451595,-0.010933999448215936,-1.081026685428984,-454007552.0,-1678311012.0,,,,,,,,,False,False,
