date,walcl_billion,rrp_billion,tga_billion,usd_liquidity_proxy_no_tga,net_liquidity,net_liquidity_change_7d,net_liquidity_change_30d,net_liquidity_change_90d,net_liquidity_pct_change_30d,net_liquidity_pct_change_90d,net_liquidity_zscore_252d,net_liquidity_slope_30d,net_liquidity_slope_90d,tga_billion_change_7d,tga_billion_change_30d,tga_billion_change_90d,tga_billion_pct_change_30d,tga_billion_pct_change_90d,tga_billion_zscore_252d,tga_billion_slope_30d,tga_billion_slope_90d
2024-01-10,7686.71,679.961,727.856,7006.749,6278.893,61.22999999999956,52.748999999999796,181.17100000000028,0.008472177964403027,0.02971125938506214,1.7578938499487538,52.748999999999796,181.17100000000028,-15.608000000000061,55.12199999999996,30.84299999999996,0.08193728873522077,0.04425025071268385,0.855166946589481,55.12199999999996,30.84299999999996
2024-01-11,7686.71,626.37,730.305,7060.34,6330.035,67.08899999999994,78.01299999999901,232.3180000000002,0.012478043103494985,0.038099177118255945,2.1552239662677186,78.01299999999901,232.3180000000002,-22.874000000000024,82.745,27.785999999999945,0.1277796652047687,0.03955195517843646,0.8585578922594128,82.745,27.785999999999945
2024-01-12,7686.71,603.116,735.757,7083.594,6347.837,109.27300000000014,62.21800000000076,250.1200000000008,0.009898468233598079,0.041018630415285084,2.270285091025275,62.21800000000076,250.1200000000008,-12.225000000000023,105.1389999999999,33.23799999999994,0.16672375352432045,0.04731259937453647,0.8745903831246041,105.1389999999999,33.23799999999994
2024-01-13,7686.71,603.116,735.757,7083.594,6347.837,109.27300000000014,25.664999999999964,250.1200000000008,0.004059522581796315,0.041018630415285084,2.239226447503346,25.664999999999964,250.1200000000008,-12.225000000000023,87.70899999999995,33.23799999999994,0.13534336962694105,0.04731259937453647,0.8676377847070779,87.70899999999995,33.23799999999994
2024-01-14,7686.71,603.116,735.757,7083.594,6347.837,109.27300000000014,31.634000000000924,320.5819999999994,0.005008388742413938,0.053188723556577555,2.2091518308364617,31.634000000000924,320.5819999999994,-12.225000000000023,-4.352000000000089,-80.22300000000007,-0.005880214941312856,-0.0983149096791589,0.8607272257464263,-4.352000000000089,-80.22300000000007
2024-01-15,7686.71,603.116,735.757,7083.594,6347.837,116.86399999999958,31.634000000000924,335.77999999999975,0.005008388742413938,0.05585110054678455,2.179348428266198,31.634000000000924,335.77999999999975,-22.809000000000083,-4.352000000000089,-121.73800000000006,-0.005880214941312856,-0.14196934092910174,0.8538313181761471,-4.352000000000089,-121.73800000000006
2024-01-16,7686.71,583.103,795.304,7103.607,6308.303,52.735999999999876,-7.899999999999636,367.02499999999964,-0.0012507514403826692,0.06177542946147274,1.8460244773361318,-7.899999999999636,367.02499999999964,45.896999999999935,55.194999999999936,-45.79899999999998,0.0745768528689692,-0.054451119541839677,1.0995345948297168,55.194999999999936,-45.79899999999998
2024-01-17,7673.741,590.191,773.544,7083.55,6310.006,31.113000000000284,68.33399999999983,319.576,0.010948028028387347,0.0533477563380258,1.8411301446734143,68.33399999999983,319.576,45.68799999999999,0.35399999999992815,-55.009000000000015,0.00045784347961030925,-0.06639164905564277,0.9994961622662372,0.35399999999992815,-55.009000000000015
2024-01-18,7673.741,618.234,789.692,7055.507,6265.815,-64.22000000000025,50.42000000000007,291.25,0.008112115159213618,0.04874831891526821,1.4839025380241513,50.42000000000007,291.25,59.38700000000006,38.60299999999995,-30.149,0.05139603961714245,-0.03677420377853757,1.0614705336334835,38.60299999999995,-30.149
2024-01-19,7673.741,625.182,790.018,7048.559,6258.541,-89.29600000000028,46.34199999999964,283.97600000000057,0.007459838295585719,0.047530824419853346,1.4181166975719772,46.34199999999964,283.97600000000057,54.26100000000008,57.297000000000025,-29.82299999999998,0.07819756769629915,-0.03637656569993453,1.0557893298265284,57.297000000000025,-29.82299999999998
2024-01-20,7673.741,625.182,790.018,7048.559,6258.541,-89.29600000000028,47.03899999999976,283.97600000000057,0.007572886557872804,0.047530824419853346,1.4092085591536203,47.03899999999976,283.97600000000057,54.26100000000008,55.85900000000004,-29.82299999999998,0.07608569805723286,-0.03637656569993453,1.0487990093321837,55.85900000000004,-29.82299999999998
2024-01-21,7673.741,625.182,790.018,7048.559,6258.541,-89.29600000000028,39.047999999999774,318.1130000000003,0.006278325258988193,0.053550518582162754,1.4004022681529784,39.047999999999774,318.1130000000003,54.26100000000008,57.70600000000002,-44.74000000000001,0.07879974655611277,-0.0535963716430391,1.0419013164352635,57.70600000000002,-44.74000000000001
2024-01-22,7673.741,647.103,802.545,7026.638,6224.093,-123.7440000000006,4.599999999999454,259.1839999999993,0.0007396101257770571,0.043451459192419994,1.1324641316078465,4.599999999999454,259.1839999999993,66.78800000000001,70.23299999999995,-67.83300000000008,0.09590584341100516,-0.07793510405823689,1.0903774845566327,70.23299999999995,-67.83300000000008
2024-01-23,7673.741,621.195,818.059,7052.546,6234.487,-73.8159999999998,14.993999999999687,274.991,0.0024108074404134427,0.04614333158374473,1.2105519449957374,14.993999999999687,274.991,22.754999999999995,85.74699999999996,-29.658000000000015,0.11709080282721018,-0.03498573226678248,1.1519981998801483,85.74699999999996,-29.658000000000015
2024-01-24,7677.23,639.56,815.159,7037.67,6222.511,-87.49499999999989,3.018000000000029,239.612000000001,0.0004852485564337261,0.04004948102918027,1.1152696377562203,3.018000000000029,239.612000000001,41.61500000000001,82.84699999999998,-19.922000000000025,0.11313074208807161,-0.02385636842414096,1.1337997664229456,82.84699999999998,-19.922000000000025
2024-01-25,7677.23,557.687,830.06,7119.543,6289.483,23.668000000000575,102.72199999999975,301.8240000000005,0.01660351838385221,0.05040768019688513,1.6195656025014438,102.72199999999975,301.8240000000005,40.36799999999994,86.69499999999994,1.7469999999999573,0.11662507651019349,0.0021091060987814547,1.1947179346965966,86.69499999999994,1.7469999999999573
2024-01-26,7677.23,570.828,829.406,7106.402,6276.995999999999,18.454999999999018,96.14799999999923,289.33699999999953,0.015555794285832425,0.04832222409459175,1.5124338829156336,96.14799999999923,289.33699999999953,39.38799999999992,116.34199999999998,1.092999999999961,0.16315786521265974,0.0013195494939715058,1.1868181064952248,116.34199999999998,1.092999999999961
2024-01-27,7677.23,570.828,829.406,7106.402,6276.995999999999,18.454999999999018,118.76099999999951,289.33699999999953,0.019284908744144902,0.04832222409459175,1.5011413274279886,118.76099999999951,289.33699999999953,39.38799999999992,104.43299999999999,1.092999999999961,0.144050881894912,0.0013195494939715058,1.1820539342724385,104.43299999999999,1.092999999999961
2024-01-28,7677.23,570.828,829.406,7106.402,6276.995999999999,18.454999999999018,351.28799999999956,345.16999999999916,0.05928203009665678,0.05818950184985172,1.4900071519019036,351.28799999999956,345.16999999999916,39.38799999999992,60.81599999999992,-8.563000000000102,0.07912671255155534,-0.010218755109079325,1.177515302398441,60.81599999999992,-8.563000000000102
2024-01-29,7677.23,581.41,843.812,7095.82,6252.008,27.914999999999964,326.3000000000002,314.28700000000026,0.05506515002089207,0.05293057723661998,1.2926734119600185,326.3000000000002,314.28700000000026,41.26700000000005,75.22199999999998,11.399999999999977,0.09787012581480381,0.013695141348274653,1.2385948315781066,75.22199999999998,11.399999999999977
2024-01-30,7677.23,577.755,863.278,7099.474999999999,6236.196999999999,1.7099999999991269,310.4889999999996,202.0029999999997,0.05239694564767605,0.033476384749976607,1.1671611366064454,310.4889999999996,202.0029999999997,45.21900000000005,94.68799999999999,110.26999999999998,0.12319702312025926,0.14643934725793084,1.3231296225888516,94.68799999999999,110.26999999999998
2024-01-31,7630.124,615.379,865.481,7014.745,6149.264,-73.2470000000003,223.5560000000005,125.71299999999974,0.03772646239065458,0.020870247466984182,0.5129616127171339,223.5560000000005,125.71299999999974,50.322,96.89099999999996,77.35400000000004,0.1260633107378446,0.09814915616391784,1.329684285024795,96.89099999999996,77.35400000000004
2024-02-01,7630.124,503.548,813.657,7126.576,6312.919,23.435999999999694,71.34200000000055,280.77099999999973,0.011430124149714116,0.04654577440739183,1.7322899246052907,71.34200000000055,280.77099999999973,-16.402999999999906,47.31700000000001,50.280000000000086,0.061744134457290434,0.06586522779701265,1.0846436504255976,47.31700000000001,50.280000000000086
2024-02-02,7630.124,513.422,786.179,7116.701999999999,6330.522999999999,53.527000000000044,112.85999999999876,298.3749999999991,0.01815151448381802,0.049464137816247034,1.8497101112474361,112.85999999999876,298.3749999999991,-43.226999999999975,42.71499999999992,22.80200000000002,0.05745402601874461,0.029869907005319885,0.9514322587376425,42.71499999999992,22.80200000000002
2024-02-03,7630.124,513.422,786.179,7116.701999999999,6330.522999999999,53.527000000000044,67.57699999999932,298.3749999999991,0.01078997008755933,0.049464137816247034,1.835606361077427,67.57699999999932,298.3749999999991,-43.226999999999975,33.0,22.80200000000002,0.04381428584705627,0.029869907005319885,0.9482146700734132,33.0,22.80200000000002
2024-02-04,7630.124,513.422,786.179,7116.701999999999,6330.522999999999,53.527000000000044,91.95899999999892,300.90699999999924,0.01474041141519078,0.049904836394224716,1.8217378277796639,91.95899999999892,300.90699999999924,-43.226999999999975,38.197,12.009000000000015,0.051066736900085896,0.01551209682627852,0.9452387019810842,38.197,12.009000000000015
2024-02-05,7630.124,552.289,800.298,7077.835,6277.537,25.52900000000045,38.972999999999956,212.47400000000016,0.006247110713298865,0.035032447313408044,1.42508014388347,38.972999999999956,212.47400000000016,-43.51400000000001,52.31600000000003,7.381999999999948,0.06994285958753022,0.009309939514399845,1.0117957191645357,52.31600000000003,7.381999999999948
2024-02-06,7630.124,532.439,820.881,7097.6849999999995,6276.803999999999,40.60699999999997,38.23999999999887,204.02299999999923,0.006129615725670057,0.03359630455964058,1.4137520790891005,38.23999999999887,204.02299999999923,-42.39700000000005,72.899,57.422000000000025,0.0974609014655432,0.07521294529241263,1.1125531613065351,72.899,57.422000000000025
2024-02-07,7631.3,553.055,821.575,7078.245,6256.67,107.40599999999995,25.696999999999207,132.15400000000045,0.004124075004016126,0.021577868357271157,1.2572277854412042,25.696999999999207,132.15400000000045,-43.90599999999995,63.009000000000015,78.71400000000006,0.08306330629108083,0.1059606036660965,1.114993684232682,63.009000000000015,78.71400000000006
2024-02-08,7631.3,535.705,832.976,7095.595,6262.619000000001,-50.29999999999927,7.052000000000589,177.48200000000088,0.0011273158772020508,0.029166475627418142,1.2964985096607848,7.052000000000589,177.48200000000088,19.31899999999996,83.56899999999996,90.14200000000005,0.11151350334331012,0.1213487804812381,1.1737768108836437,83.56899999999996,90.14200000000005
2024-02-09,7631.3,569.175,831.94,7062.125,6230.185,-100.33799999999883,-48.70799999999963,145.04800000000068,-0.0077574183856931045,0.023836439508264196,1.059544081487555,-48.70799999999963,145.04800000000068,45.76100000000008,104.08400000000006,89.10600000000011,0.1430008133476952,0.11995412164763608,1.169947888174878,104.08400000000006,89.10600000000011
2024-02-10,7631.3,569.175,831.94,7062.125,6230.185,-100.33799999999883,-99.84999999999945,145.04800000000068,-0.01577400440913823,0.023836439508264196,1.0589523902510543,-99.84999999999945,145.04800000000068,45.76100000000008,101.6350000000001,89.10600000000011,0.13916788191235185,0.11995412164763608,1.1721406146138105,101.6350000000001,89.10600000000011
2024-02-11,7631.3,569.175,831.94,7062.125,6230.185,-100.33799999999883,-117.65200000000004,146.6250000000009,-0.018534187314513617,0.024101841684803116,1.058361218227071,-117.65200000000004,146.6250000000009,45.76100000000008,96.1830000000001,75.08100000000002,0.13072658500021084,0.09920077583803599,1.1750906891830808,96.1830000000001,75.08100000000002
2024-02-12,7631.3,581.568,845.004,7049.732,6204.728,-72.8090000000002,-143.10900000000038,104.06999999999971,-0.022544529735089358,0.017058815622839285,0.8719521836427573,-143.10900000000038,104.06999999999971,44.70600000000002,109.24700000000007,73.269,0.14848244732975702,0.09494062080895649,1.2470480165191942,109.24700000000007,73.269
2024-02-13,7631.3,553.684,860.356,7077.616,6217.26,-59.54399999999896,-130.57700000000023,16.485999999999876,-0.02057031395103559,0.002658700349343457,0.961202189497464,-130.57700000000023,16.485999999999876,39.47500000000002,124.59900000000005,190.38,0.16934803202687854,0.2841594325766894,1.333606470656512,124.59900000000005,190.38
2024-02-14,7633.874,575.332,831.88,7058.5419999999995,6226.661999999999,-30.00800000000072,-121.17500000000109,22.942000000000007,-0.019089179511068255,0.0036981037184140586,1.0256571088405506,-121.17500000000109,22.942000000000007,10.30499999999995,96.12300000000005,132.61900000000003,0.1306450363367253,0.18965593676753034,1.176900381439248,96.12300000000005,132.61900000000003
2024-02-15,7633.874,493.065,768.884,7140.809,6371.925,109.30599999999959,63.6220000000003,195.36300000000028,0.010085438191538953,0.031629731879968315,2.057550618662525,63.6220000000003,195.36300000000028,-64.09199999999998,-26.41999999999996,66.25800000000004,-0.03322000140826642,0.09430052403412348,0.8193149862711187,-26.41999999999996,66.25800000000004
2024-02-16,7633.874,532.125,779.746,7101.749,6322.003,91.8179999999993,11.996999999999389,145.4409999999998,0.0019012660209831722,0.02354724197700908,1.6856089647564414,11.996999999999389,145.4409999999998,-52.194000000000074,6.201999999999998,77.12,0.008017643469537594,0.1097596729981527,0.8819023651368809,6.201999999999998,77.12
2024-02-17,7633.874,532.125,779.746,7101.749,6322.003,91.8179999999993,56.1880000000001,145.4409999999998,0.008967388919079111,0.02354724197700908,1.6733630510193669,56.1880000000001,145.4409999999998,-52.194000000000074,-9.946000000000026,77.12,-0.012594783789122932,0.1097596729981527,0.8825069792127297,-9.946000000000026,77.12
2024-02-18,7633.874,532.125,779.746,7101.749,6322.003,91.8179999999993,63.461999999999534,173.8699999999999,0.010140062995512844,0.028280129919115327,1.661300706459658,63.461999999999534,173.8699999999999,-52.194000000000074,-10.272000000000048,65.976,-0.0130022353921051,0.09243313672471531,0.8837291089148407,-10.272000000000048,65.976
2024-02-19,7633.874,532.125,779.746,7101.749,6322.003,117.27499999999964,63.461999999999534,166.36699999999928,0.010140062995512844,0.027026776761978732,1.6486487244450887,63.461999999999534,166.36699999999928,-65.25800000000004,-10.272000000000048,51.545999999999935,-0.0130022353921051,0.07078549848942584,0.8849058766969563,-10.272000000000048,51.545999999999935
2024-02-20,7633.874,530.879,821.629,7102.995,6281.366,64.10599999999977,22.824999999999818,95.16299999999956,0.003647016133632386,0.01538310333495363,1.3550062427875635,22.824999999999818,95.16299999999956,-38.726999999999975,31.61099999999999,128.62200000000007,0.040013012361743705,0.1855998568557029,1.148370947185963,31.61099999999999,128.62200000000007
2024-02-21,7581.683,574.882,788.759,7006.801,6218.042,-8.619999999998981,-6.050999999999476,31.838999999999942,-0.0009721898435642862,0.005146775817088445,0.9057254360635826,-6.050999999999476,31.838999999999942,-43.12099999999998,-13.785999999999945,95.75200000000007,-0.017177852955285955,0.13816887852503656,0.9416715556537197,-13.785999999999945,95.75200000000007
2024-02-22,7581.683,553.245,759.556,7028.438,6268.8820000000005,-103.04299999999967,34.39500000000044,65.19900000000052,0.0055168933706977175,0.01050972462648403,1.2563031653334462,34.39500000000044,65.19900000000052,-9.327999999999975,-58.50299999999993,18.331999999999994,-0.07151440177297719,0.024732064800923936,0.7490023553711439,-58.50299999999993,18.331999999999994
2024-02-23,7581.683,520.107,787.483,7061.576,6274.093,-47.909999999999854,51.581999999999425,70.40999999999985,0.008289579560405658,0.01134970951932912,1.284077881107102,51.581999999999425,70.40999999999985,7.736999999999966,-27.676000000000045,46.2589999999999,-0.033951658510793625,0.06240893441119,0.9276934327410452,-27.676000000000045,46.2589999999999
2024-02-24,7581.683,520.107,787.483,7061.576,6274.093,-47.909999999999854,-15.390000000000327,70.40999999999985,-0.002446941982353734,0.01134970951932912,1.2754005525364136,-15.390000000000327,70.40999999999985,7.736999999999966,-42.577,46.2589999999999,-0.05129388236994914,0.06240893441119,0.9242007350905459,-42.577,46.2589999999999
2024-02-25,7581.683,520.107,787.483,7061.576,6274.093,-47.909999999999854,-2.902999999999338,83.98499999999967,-0.000462482372140971,0.013567614652280735,1.2668180716355775,-2.902999999999338,83.98499999999967,7.736999999999966,-41.923,33.99699999999996,-0.05054581230422739,0.04511961735188175,0.9209253932501181,-41.923,33.99699999999996
2024-02-26,7581.683,524.959,802.419,7056.724,6254.305,-67.69799999999941,-22.690999999998894,67.5590000000002,-0.003614945747933973,0.010919956953138188,1.12258091530532,-22.690999999998894,67.5590000000002,22.673000000000002,-26.986999999999966,51.694999999999936,-0.0325377438793546,0.06886019362641926,1.0191194316997467,-26.986999999999966,51.694999999999936
2024-02-27,7581.683,519.725,808.655,7061.958,6253.303,-28.063000000000102,-23.6929999999993,124.91499999999905,-0.0037745762463444743,0.020383010997345297,1.1079417238984832,-23.6929999999993,124.91499999999905,-12.974000000000046,-20.750999999999976,55.08499999999992,-0.02501911006189972,0.0730987167748185,1.056815613570109,-20.750999999999976,55.08499999999992
2024-02-28,7567.807,569.855,767.672,6997.951999999999,6230.280000000001,12.238000000000284,-21.727999999999156,80.80799999999999,-0.003475363435235357,0.013140640367172995,0.9420366048686131,-21.727999999999156,80.80799999999999,-21.08699999999999,-76.13999999999999,8.821000000000026,-0.09023336951832872,0.011624152831056556,0.7705424721441537,-76.13999999999999,8.821000000000026
2024-02-29,7567.807,502.074,837.099,7065.733,6228.634,-40.2480000000005,-7.562999999999192,-130.76900000000114,-0.001212758352566401,-0.02056309373694376,0.9236183681257576,-7.562999999999192,-130.76900000000114,77.543,-26.178999999999974,168.9000000000001,-0.030325109640231718,0.25276901042952793,1.2472418190725028,-26.178999999999974,168.9000000000001
2024-03-01,7567.807,441.265,748.14,7126.5419999999995,6378.401999999999,104.30899999999929,229.137999999999,18.998999999997977,0.03726267078466616,0.002987544585552726,1.9330715016593707,229.137999999999,18.998999999997977,-39.34299999999996,-117.34100000000001,79.94100000000003,-0.13557894396295245,0.11963651546919407,0.6188159388894868,-117.34100000000001,79.94100000000003
2024-03-02,7567.807,441.265,748.14,7126.5419999999995,6378.401999999999,104.30899999999929,65.48299999999927,18.998999999997977,0.010372856043297851,0.002987544585552726,1.9102873522736283,65.48299999999927,18.998999999997977,-39.34299999999996,-65.51700000000005,79.94100000000003,-0.0805216448700129,0.11963651546919407,0.6128833787161287,-65.51700000000005,79.94100000000003
2024-03-03,7567.807,441.265,748.14,7126.5419999999995,6378.401999999999,104.30899999999929,47.878999999999905,79.79699999999866,0.007563198174937558,0.012668995753821521,1.8880709368652675,47.878999999999905,79.79699999999866,-39.34299999999996,-38.03899999999999,66.447,-0.048384655402904375,0.09747349613389011,0.6069638698388009,-38.03899999999999,66.447
2024-03-04,7567.807,439.793,765.413,7128.014,6362.601000000001,108.29600000000028,32.07800000000134,65.6260000000002,0.005067195869914887,0.010421829529258186,1.7620647407398027,32.07800000000134,65.6260000000002,-37.00599999999997,-20.765999999999963,100.67100000000005,-0.02641383196447622,0.15144371801390633,0.7246545755995574,-20.765999999999963,100.67100000000005
2024-03-05,7567.807,444.474,766.649,7123.333,6356.683999999999,103.3809999999994,26.161000000000058,133.47499999999854,0.00413251796099634,0.021447937872566714,1.7045898354596458,26.161000000000058,133.47499999999854,-42.00599999999997,-19.529999999999973,98.971,-0.024841670917182923,0.1482316326133255,0.7272848588071779,-19.529999999999973,98.971
2024-03-06,7538.857,456.847,760.55,7082.01,6321.46,91.17999999999938,43.922999999999774,78.00700000000052,0.006996852427950673,0.012494207932693735,1.455536117841704,43.922999999999774,78.00700000000052,-7.122000000000071,-39.74800000000005,92.35199999999998,-0.04966649922903721,0.13821053041164433,0.6771786370811853,-39.74800000000005,92.35199999999998
2024-03-07,7538.857,436.754,765.974,7102.103,6336.129,107.49499999999989,59.32500000000073,83.47400000000016,0.00945146606457703,0.013350168848273336,1.5392114361064113,59.32500000000073,83.47400000000016,-71.125,-54.906999999999925,102.65200000000004,-0.06688789239853266,0.15475440283904351,0.7103220772333393,-54.906999999999925,102.65200000000004
2024-03-08,7538.857,444.803,764.686,7094.054,6329.368,-49.03399999999874,72.69800000000032,76.71300000000065,0.01161927990448608,0.012268868184795112,1.4817570631142016,72.69800000000032,76.71300000000065,16.54600000000005,-56.88900000000001,101.36400000000003,-0.06924383044761584,0.15281266112084335,0.6950301250146689,-56.88900000000001,101.36400000000003
2024-03-09,7538.857,444.803,764.686,7094.054,6329.368,-49.03399999999874,66.7489999999998,76.71300000000065,0.010658320424729695,0.012268868184795112,1.4695023341893592,66.7489999999998,76.71300000000065,16.54600000000005,-68.28999999999996,101.36400000000003,-0.08198315437659665,0.15281266112084335,0.6891696854484738,-68.28999999999996,101.36400000000003
2024-03-10,7538.857,444.803,764.686,7094.054,6329.368,-49.03399999999874,99.18299999999999,103.22400000000016,0.015919751981682717,0.016579121844917166,1.4574492344764196,99.18299999999999,103.22400000000016,16.54600000000005,-67.25400000000002,91.952,-0.08083996442051111,0.13668403856501965,0.6833395635835227,-67.25400000000002,91.952
2024-03-11,7538.857,478.728,786.418,7060.129,6273.711,-88.89000000000033,43.52599999999984,21.688999999999396,0.006986309395306867,0.0034691176710510696,1.0795924099984913,43.52599999999984,21.688999999999396,21.004999999999995,-45.52200000000005,138.85800000000006,-0.05471788830925317,0.2144326394465379,0.8397559568731268,-45.52200000000005,138.85800000000006
2024-03-12,7538.857,476.862,783.745,7061.995,6278.25,-78.43399999999929,48.0649999999996,-7.368999999999687,0.007714859189574597,-0.0011723586809826436,1.1011790530066403,48.0649999999996,-7.368999999999687,17.096000000000004,-48.19500000000005,153.12699999999995,-0.057930860398586526,0.2428205347769965,0.8142557999802025,-48.19500000000005,153.12699999999995
2024-03-13,7541.969,521.738,748.388,7020.231,6271.843,-49.61700000000019,67.11499999999978,-50.32900000000063,0.010816751354773224,-0.00796071350162586,1.0504192833177863,67.11499999999978,-50.32900000000063,-12.16199999999992,-96.61599999999999,100.34000000000003,-0.11433792029386847,0.15483420981161888,0.5407735473599646,-96.61599999999999,100.34000000000003
2024-03-14,7541.969,483.573,749.212,7058.396,6309.183999999999,-26.94500000000062,91.92399999999907,-7.019000000000233,0.014785291269787448,-0.0011112689063350611,1.286791302848478,91.92399999999907,-7.019000000000233,-16.762000000000057,-111.144,9.102999999999952,-0.12918373324530774,0.012299539662401049,0.541290662512448,-111.144,9.102999999999952
2024-03-15,7541.969,413.877,804.194,7128.092,6323.897999999999,-5.470000000001164,97.23599999999988,7.694999999999709,0.015616071660867314,0.0012182952321195817,1.3720412678232239,97.23599999999988,7.694999999999709,39.507999999999925,-27.686000000000035,64.08499999999992,-0.03328124248689723,0.08658859708502376,0.9529609890006968,-27.686000000000035,64.08499999999992
2024-03-16,7541.969,413.877,804.194,7128.092,6323.897999999999,-5.470000000001164,-48.02700000000095,7.694999999999709,-0.00753728268929732,0.0012182952321195817,1.3602379670140123,-48.02700000000095,7.694999999999709,39.507999999999925,35.309999999999945,64.08499999999992,0.045923702405044065,0.08658859708502376,0.9455651924113848,35.309999999999945,64.08499999999992
2024-03-17,7541.969,413.877,804.194,7128.092,6323.897999999999,-5.470000000001164,1.894999999999527,82.22599999999875,0.00029974677329303034,0.013173713710044055,1.3485984508097608,1.894999999999527,82.22599999999875,39.507999999999925,24.44799999999998,31.003999999999905,0.03135379982712316,0.04009881141763327,0.9382240996076914,24.44799999999998,31.003999999999905
2024-03-18,7541.969,440.596,846.001,7101.373,6255.371999999999,-18.33900000000085,-66.63100000000031,39.97699999999986,-0.010539539446596358,0.006431932322885414,0.8912341651254185,-66.63100000000031,39.97699999999986,59.58299999999997,66.255,94.91199999999992,0.0849699774028978,0.1263658501189604,1.2487913117156475,66.255,94.91199999999992
2024-03-19,7541.969,446.978,844.682,7094.991,6250.309,-27.940999999999804,-71.6939999999995,38.10999999999967,-0.011340393226640266,0.006134703669344654,0.8511155746735067,-71.6939999999995,38.10999999999967,60.93700000000001,64.93600000000004,111.96100000000001,0.08327840091516991,0.15280168031215147,1.2286253201622745,64.93600000000004,111.96100000000001
2024-03-20,7514.348,496.245,812.605,7018.103,6205.4980000000005,-66.34499999999935,-116.5049999999992,-6.003999999999905,-0.018428494893153236,-0.0009665939091704212,0.5510573573324925,-116.5049999999992,-6.003999999999905,64.21699999999998,32.85900000000004,78.44600000000003,0.04214064580004262,0.10685151309185081,0.9752763222448387,32.85900000000004,78.44600000000003
2024-03-21,7514.348,460.631,802.91,7053.717,6250.807,-58.3769999999995,-30.559000000000196,31.313999999999396,-0.004865024582232591,0.005034815538822679,0.8427625559874352,-30.559000000000196,31.313999999999396,53.69799999999998,-18.71900000000005,70.59799999999996,-0.022782788825613576,0.09640426484886211,0.8937437918539249,-18.71900000000005,70.59799999999996
2024-03-22,7514.348,478.531,805.042,7035.817,6230.775,-93.12299999999959,12.732999999999265,11.281999999999243,0.002047750722815822,0.0018139742258733715,0.7055564088264923,12.732999999999265,11.281999999999243,0.84800000000007,16.283000000000015,72.73000000000002,0.02064382149680699,0.09931559226122211,0.9029158124264239,16.283000000000015,72.73000000000002
2024-03-23,7514.348,478.531,805.042,7035.817,6230.775,-93.12299999999959,-38.10700000000088,11.281999999999243,-0.006078755350635179,0.0018139742258733715,0.7002255732260794,-38.10700000000088,11.281999999999243,0.84800000000007,45.48599999999999,72.73000000000002,0.05988498543886167,0.09931559226122211,0.8957559039576516,45.48599999999999,72.73000000000002
2024-03-24,7514.348,478.531,805.042,7035.817,6230.775,-93.12299999999959,-43.31800000000021,11.281999999999243,-0.006904264887371059,0.0018139742258733715,0.6949162392384525,-43.31800000000021,11.281999999999243,0.84800000000007,17.559000000000083,72.73000000000002,0.022297624202681332,0.09931559226122211,0.8886417871652198,17.559000000000083,72.73000000000002
2024-03-25,7514.348,473.787,821.686,7040.561,6218.875,-36.49699999999939,-55.21799999999985,32.11399999999958,-0.008800953380831311,0.005190761369317398,0.6118674746818491,-55.21799999999985,32.11399999999958,-24.31499999999994,34.20300000000009,78.32100000000003,0.04343331856052779,0.10536008555689325,1.0092283081839144,34.20300000000009,78.32100000000003
2024-03-26,7514.348,496.062,803.649,7018.286,6214.637,-35.67200000000048,-59.45600000000013,33.78899999999976,-0.00947642950144345,0.005466725601406042,0.5790706396328513,-59.45600000000013,33.78899999999976,-41.033000000000015,16.166000000000054,90.58500000000004,0.020528697127430107,0.1270362828582008,0.8628528896244687,16.166000000000054,90.58500000000004
2024-03-27,7484.739,518.357,772.26,6966.382,6194.121999999999,-11.376000000001113,-60.1830000000009,35.886999999999716,-0.009622651917359448,0.005827481413099633,0.4395692888232131,-60.1830000000009,35.886999999999716,-40.34500000000003,-30.158999999999992,47.287000000000035,-0.03758510204768328,0.0652258773775023,0.6142310720687483,-30.158999999999992,47.287000000000035
2024-03-28,7484.739,594.428,770.655,6890.311,6119.656,-131.15099999999984,-133.64699999999993,193.94800000000032,-0.0213722252064229,0.03272992864312596,-0.053482397518264765,-133.64699999999993,193.94800000000032,-32.254999999999995,-38.0,2.064999999999941,-0.046991609524457245,0.0026867380527979545,0.595938399865395,-38.0,2.064999999999941
2024-03-29,7484.739,594.428,775.268,6890.311,6115.043,-115.73199999999997,-115.23700000000099,189.33500000000004,-0.018496279460955334,0.03195145626480422,-0.08784150262684083,-115.23700000000099,189.33500000000004,-29.774,7.596000000000004,6.677999999999997,0.009894850925916243,0.008688637635150043,0.6257630251570322,7.596000000000004,6.677999999999997
2024-03-30,7484.739,594.428,775.268,6890.311,6115.043,-115.73199999999997,-113.59100000000035,189.33500000000004,-0.018236903950368588,0.03195145626480422,-0.09181490292674514,-113.59100000000035,189.33500000000004,-29.774,-61.83100000000002,6.677999999999997,-0.07386342595081352,0.008688637635150043,0.6197745657242207,-61.83100000000002,6.677999999999997
2024-03-31,7484.739,594.428,775.268,6890.311,6115.043,-115.73199999999997,-263.35899999999947,189.33500000000004,-0.04128918183582653,0.03195145626480422,-0.09580726336353675,-263.35899999999947,189.33500000000004,-29.774,27.128000000000043,6.677999999999997,0.03626059293715089,0.008688637635150043,0.6137955034437785,27.128000000000043,6.677999999999997
