date,regime,regime_score,regime_confidence,fed_policy_score,usd_liquidity_score,rates_pressure_score,risk_appetite_score,stablecoin_liquidity_score,btc_market_score,macro_liquidity_score,score_coverage_ratio,primary_driver,secondary_driver,risk_level,allowed_actions,forbidden_actions,reason,previous_regime,regime_changed,regime_duration_days
2021-05-30,liquidity_recovery,69.54643913229928,0.6333333333333333,61.72727447505392,78.64822869183624,59.2221209284195,67.5026301309583,97.60354700426672,,72.81277677798309,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=72.81; usd_liquidity_score=78.65; risk_appetite_score=67.50; rates_pressure_score=59.22; stablecoin_liquidity_score=97.60; btc_market_score=n/a; net_liquidity_change_30d=20.33; net_liquidity_change_90d=557.92; transmission_phase=neutral,liquidity_recovery,False,5
2021-05-31,liquidity_recovery,69.58699982954651,0.6333333333333333,61.55831849586819,78.29552361088824,59.235348643345986,68.07528061773601,97.34447535441564,,72.7418464462158,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=72.74; usd_liquidity_score=78.30; risk_appetite_score=68.08; rates_pressure_score=59.24; stablecoin_liquidity_score=97.34; btc_market_score=n/a; net_liquidity_change_30d=20.33; net_liquidity_change_90d=519.80; transmission_phase=neutral,liquidity_recovery,False,6
2021-06-01,liquidity_recovery,67.38956964004558,0.6333333333333333,56.626820852955206,76.92295949879349,57.115085816401745,64.93729115032549,97.5751603114975,,70.5829420946616,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=70.58; usd_liquidity_score=76.92; risk_appetite_score=64.94; rates_pressure_score=57.12; stablecoin_liquidity_score=97.58; btc_market_score=n/a; net_liquidity_change_30d=10.76; net_liquidity_change_90d=500.99; transmission_phase=neutral,liquidity_recovery,False,7
2021-06-02,liquidity_recovery,67.8650689024279,0.6333333333333333,57.26183250825856,76.33121251887007,57.20762031471629,67.0344518530382,97.53014655948697,,70.88699092308703,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=70.89; usd_liquidity_score=76.33; risk_appetite_score=67.03; rates_pressure_score=57.21; stablecoin_liquidity_score=97.53; btc_market_score=n/a; net_liquidity_change_30d=2.26; net_liquidity_change_90d=511.67; transmission_phase=neutral,liquidity_recovery,False,8
2021-06-03,liquidity_recovery,64.21574295044122,0.6333333333333333,57.19831836608255,78.32673487062075,45.023666717523575,65.11636098618298,97.4864622712941,,68.3962092274376,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=68.40; usd_liquidity_score=78.33; risk_appetite_score=65.12; rates_pressure_score=45.02; stablecoin_liquidity_score=97.49; btc_market_score=n/a; net_liquidity_change_30d=19.15; net_liquidity_change_90d=518.19; transmission_phase=neutral,liquidity_recovery,False,9
2021-06-04,liquidity_recovery,66.51775446233515,0.6333333333333333,57.13587007652164,77.466638201648,47.64740692451295,71.21716619142657,97.44486335380633,,69.73980653175305,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=69.74; usd_liquidity_score=77.47; risk_appetite_score=71.22; rates_pressure_score=47.65; stablecoin_liquidity_score=97.44; btc_market_score=n/a; net_liquidity_change_30d=10.19; net_liquidity_change_90d=523.48; transmission_phase=neutral,liquidity_recovery,False,10
2021-06-05,liquidity_recovery,64.56142066702127,0.6333333333333333,57.07445394369476,72.76722611019636,48.11075017326035,69.18631968176743,97.40116951036244,,68.18138670286095,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=68.18; usd_liquidity_score=72.77; risk_appetite_score=69.19; rates_pressure_score=48.11; stablecoin_liquidity_score=97.40; btc_market_score=n/a; net_liquidity_change_30d=-34.54; net_liquidity_change_90d=523.48; transmission_phase=neutral,liquidity_recovery,False,11
2021-06-06,liquidity_recovery,63.03021049104886,0.6333333333333333,57.01403774402074,73.23689519192192,46.63036836126603,64.98852682514143,97.35242847780977,,67.26505158586608,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=67.27; usd_liquidity_score=73.24; risk_appetite_score=64.99; rates_pressure_score=46.63; stablecoin_liquidity_score=97.35; btc_market_score=n/a; net_liquidity_change_30d=-29.95; net_liquidity_change_90d=528.19; transmission_phase=neutral,liquidity_recovery,False,12
2021-06-07,macro_stabilization,61.63491265220051,0.7333333333333334,56.95459064499511,73.00696389855734,43.361218086738184,63.89475935496888,97.31767499801543,,66.27670926853764,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=66.28; usd_liquidity_score=73.01; risk_appetite_score=63.89; rates_pressure_score=43.36; stablecoin_liquidity_score=97.32; btc_market_score=n/a; net_liquidity_change_30d=-29.68; net_liquidity_change_90d=503.67; transmission_phase=neutral,liquidity_recovery,True,1
2021-06-08,liquidity_recovery,61.057182176145595,0.6333333333333333,56.896083129443866,71.9721033190658,46.64927018361822,59.62248370674979,97.23812969143064,,65.98487149514858,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=65.98; usd_liquidity_score=71.97; risk_appetite_score=59.62; rates_pressure_score=46.65; stablecoin_liquidity_score=97.24; btc_market_score=n/a; net_liquidity_change_30d=-31.94; net_liquidity_change_90d=440.23; transmission_phase=neutral,macro_stabilization,True,1
2021-06-09,liquidity_recovery,64.98278160877324,0.6333333333333333,56.83848692482649,81.31498339757026,46.080186934941224,63.46018088958986,97.1907618876614,,69.07577521299163,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=69.08; usd_liquidity_score=81.31; risk_appetite_score=63.46; rates_pressure_score=46.08; stablecoin_liquidity_score=97.19; btc_market_score=n/a; net_liquidity_change_30d=52.27; net_liquidity_change_90d=475.23; transmission_phase=neutral,liquidity_recovery,False,2
2021-06-10,liquidity_recovery,71.98120170083546,0.6833333333333333,56.78177493719885,80.36501614800197,59.35996544323521,74.59871355510231,97.1378672787294,,73.60111165700233,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=73.60; usd_liquidity_score=80.37; risk_appetite_score=74.60; rates_pressure_score=59.36; stablecoin_liquidity_score=97.14; btc_market_score=n/a; net_liquidity_change_30d=41.37; net_liquidity_change_90d=481.21; transmission_phase=neutral,liquidity_recovery,False,3
2021-06-11,liquidity_recovery,73.71636960764427,0.6833333333333333,56.72592118948164,81.56069811074656,56.81266331315364,81.93423326034355,97.00243342605896,,74.5578837463333,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=74.56; usd_liquidity_score=81.56; risk_appetite_score=81.93; rates_pressure_score=56.81; stablecoin_liquidity_score=97.00; btc_market_score=n/a; net_liquidity_change_30d=50.31; net_liquidity_change_90d=504.35; transmission_phase=neutral,liquidity_recovery,False,4
2021-06-12,liquidity_recovery,72.30984795201712,0.6833333333333333,56.67090076371047,81.37994098434139,56.171482865520154,77.99877936219669,96.9369059888921,,73.68918859601028,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=73.69; usd_liquidity_score=81.38; risk_appetite_score=78.00; rates_pressure_score=56.17; stablecoin_liquidity_score=96.94; btc_market_score=n/a; net_liquidity_change_30d=48.87; net_liquidity_change_90d=504.35; transmission_phase=neutral,liquidity_recovery,False,5
2021-06-13,liquidity_recovery,69.3309863303445,0.6333333333333333,56.61668974697229,83.32558547977118,52.8164819416793,69.18280212104276,96.8970110834362,,71.9990757788848,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=72.00; usd_liquidity_score=83.33; risk_appetite_score=69.18; rates_pressure_score=52.82; stablecoin_liquidity_score=96.90; btc_market_score=n/a; net_liquidity_change_30d=61.07; net_liquidity_change_90d=606.72; transmission_phase=neutral,liquidity_recovery,False,6
2021-06-14,liquidity_recovery,65.70297725333991,0.6333333333333333,56.56326518075787,76.35998919755956,51.636795022565614,65.6235606695556,96.84685019907292,,69.19156412367884,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=69.19; usd_liquidity_score=76.36; risk_appetite_score=65.62; rates_pressure_score=51.64; stablecoin_liquidity_score=96.85; btc_market_score=n/a; net_liquidity_change_30d=-0.14; net_liquidity_change_90d=528.33; transmission_phase=neutral,liquidity_recovery,False,7
2021-06-15,macro_stabilization,58.313843543707414,0.6333333333333333,56.5106050134833,54.1441432738865,54.0701084007297,62.087886264148146,96.78720948130996,,62.9532362360653,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=62.95; usd_liquidity_score=54.14; risk_appetite_score=62.09; rates_pressure_score=54.07; stablecoin_liquidity_score=96.79; btc_market_score=n/a; net_liquidity_change_30d=-69.35; net_liquidity_change_90d=73.04; transmission_phase=neutral,liquidity_recovery,True,1
2021-06-16,neutral,65.14767093479905,0.7333333333333334,56.45868805595407,76.3784816878011,36.45250589832377,61.78070616209016,96.74582071331662,,65.14767093479905,0.8333333333333334,mixed,none,medium,"observe, collect data, avoid strong assumptions",avoid overfitting weak signals,neutral: macro_liquidity_score=65.15; usd_liquidity_score=76.38; risk_appetite_score=61.78; rates_pressure_score=36.45; stablecoin_liquidity_score=96.75; btc_market_score=n/a; net_liquidity_change_30d=96.40; net_liquidity_change_90d=174.55; transmission_phase=neutral,macro_stabilization,True,1
2021-06-17,macro_tightening,61.83373182944011,0.6333333333333333,37.57425684106207,44.623612678776986,38.758279500057704,67.02033849574224,96.57454579637172,,54.53658915520243,0.8333333333333334,fed_policy_or_rates,rates_pressure,medium_high,"monitor, reduce sensitivity to risk assets, avoid early risk-on assumptions",avoid treating rebounds as full cycle recovery,macro_tightening: macro_liquidity_score=54.54; usd_liquidity_score=44.62; risk_appetite_score=67.02; rates_pressure_score=38.76; stablecoin_liquidity_score=96.57; btc_market_score=n/a; net_liquidity_change_30d=-110.97; net_liquidity_change_90d=-35.47; transmission_phase=neutral,neutral,True,1
2021-06-18,macro_stabilization,50.68835157864085,0.6333333333333333,37.6304576596838,41.2272803904272,51.29562380401202,55.73722667556683,96.48566927603213,,54.49327544455734,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=54.49; usd_liquidity_score=41.23; risk_appetite_score=55.74; rates_pressure_score=51.30; stablecoin_liquidity_score=96.49; btc_market_score=n/a; net_liquidity_change_30d=-181.08; net_liquidity_change_90d=-28.71; transmission_phase=neutral,macro_tightening,True,1
2021-06-19,macro_stabilization,49.909237364671014,0.6333333333333333,37.685830901575045,42.251688196605215,51.721438497245394,51.480465648684834,96.55244782262938,,54.18335711614863,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=54.18; usd_liquidity_score=42.25; risk_appetite_score=51.48; rates_pressure_score=51.72; stablecoin_liquidity_score=96.55; btc_market_score=n/a; net_liquidity_change_30d=-151.81; net_liquidity_change_90d=-28.71; transmission_phase=neutral,macro_stabilization,False,2
2021-06-20,macro_stabilization,48.3687804337554,0.6333333333333333,37.74039799781968,42.09031373185796,50.50596061320998,47.65482554483895,96.45710382398646,,53.224021845114706,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=53.22; usd_liquidity_score=42.09; risk_appetite_score=47.65; rates_pressure_score=50.51; stablecoin_liquidity_score=96.46; btc_market_score=n/a; net_liquidity_change_30d=-149.93; net_liquidity_change_90d=-29.52; transmission_phase=neutral,macro_stabilization,False,3
2021-06-21,macro_tightening,59.06608017418499,0.5333333333333333,37.79417960799702,40.8616848110878,44.073660043633005,62.66969766051524,96.17314081043368,,53.917451025933815,0.8333333333333334,fed_policy_or_rates,rates_pressure,medium_high,"monitor, reduce sensitivity to risk assets, avoid early risk-on assumptions",avoid treating rebounds as full cycle recovery,macro_tightening: macro_liquidity_score=53.92; usd_liquidity_score=40.86; risk_appetite_score=62.67; rates_pressure_score=44.07; stablecoin_liquidity_score=96.17; btc_market_score=n/a; net_liquidity_change_30d=-183.76; net_liquidity_change_90d=-19.58; transmission_phase=neutral,macro_stabilization,True,1
2021-06-22,liquidity_drain,55.80253527772212,0.5333333333333333,37.84719565561061,33.15805788547774,54.893913739623166,69.01172782053797,96.10699108302576,,55.23687155907801,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.24; usd_liquidity_score=33.16; risk_appetite_score=69.01; rates_pressure_score=54.89; stablecoin_liquidity_score=96.11; btc_market_score=n/a; net_liquidity_change_30d=-208.50; net_liquidity_change_90d=-137.41; transmission_phase=neutral,macro_tightening,True,1
2021-06-23,liquidity_drain,55.62966364893073,0.5333333333333333,37.89946536154683,34.61564318246782,51.51289633370139,64.64946105105729,95.82465028970536,,54.12502951967071,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=54.13; usd_liquidity_score=34.62; risk_appetite_score=64.65; rates_pressure_score=51.51; stablecoin_liquidity_score=95.82; btc_market_score=n/a; net_liquidity_change_30d=-149.00; net_liquidity_change_90d=-161.08; transmission_phase=neutral,liquidity_drain,False,2
2021-06-24,liquidity_drain,54.5234772615097,0.5333333333333333,37.95100727569136,37.45546933119743,43.91410984820846,66.31800798010704,95.73851293596027,,53.49757614578317,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=53.50; usd_liquidity_score=37.46; risk_appetite_score=66.32; rates_pressure_score=43.91; stablecoin_liquidity_score=95.74; btc_market_score=n/a; net_liquidity_change_30d=-124.86; net_liquidity_change_90d=-129.36; transmission_phase=neutral,liquidity_drain,False,3
2021-06-25,macro_tightening,58.86149353122333,0.5333333333333333,38.00183930682233,42.328689723426635,44.27517363073101,63.997092402252086,95.70517204563888,,54.54758080023316,0.8333333333333334,fed_policy_or_rates,rates_pressure,medium_high,"monitor, reduce sensitivity to risk assets, avoid early risk-on assumptions",avoid treating rebounds as full cycle recovery,macro_tightening: macro_liquidity_score=54.55; usd_liquidity_score=42.33; risk_appetite_score=64.00; rates_pressure_score=44.28; stablecoin_liquidity_score=95.71; btc_market_score=n/a; net_liquidity_change_30d=-76.46; net_liquidity_change_90d=-96.42; transmission_phase=neutral,liquidity_drain,True,1
2021-06-26,macro_stabilization,51.1925137907928,0.6333333333333333,38.05197875089016,41.73900333719034,46.30692828157215,62.245865733788,95.26412577496606,,54.47825781062071,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=54.48; usd_liquidity_score=41.74; risk_appetite_score=62.25; rates_pressure_score=46.31; stablecoin_liquidity_score=95.26; btc_market_score=n/a; net_liquidity_change_30d=-74.35; net_liquidity_change_90d=-96.42; transmission_phase=neutral,macro_tightening,True,1
2021-06-27,macro_tightening,59.986221945254584,0.5333333333333333,37.42372303905638,46.61766415730855,42.60383307043446,64.15064380621119,94.6149024465606,,55.1150811635425,0.8333333333333334,fed_policy_or_rates,rates_pressure,medium_high,"monitor, reduce sensitivity to risk assets, avoid early risk-on assumptions",avoid treating rebounds as full cycle recovery,macro_tightening: macro_liquidity_score=55.12; usd_liquidity_score=46.62; risk_appetite_score=64.15; rates_pressure_score=42.60; stablecoin_liquidity_score=94.61; btc_market_score=n/a; net_liquidity_change_30d=-49.45; net_liquidity_change_90d=-62.37; transmission_phase=neutral,macro_stabilization,True,1
2021-06-28,macro_stabilization,53.10023105289312,0.6333333333333333,37.47252687796358,44.22873265116712,50.047323729402535,62.34115886445173,94.44424866574272,,55.78370896655109,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=55.78; usd_liquidity_score=44.23; risk_appetite_score=62.34; rates_pressure_score=50.05; stablecoin_liquidity_score=94.44; btc_market_score=n/a; net_liquidity_change_30d=-83.33; net_liquidity_change_90d=-47.37; transmission_phase=neutral,macro_tightening,True,1
2021-06-29,macro_stabilization,55.03780361088083,0.6333333333333333,37.17240745369587,53.37547030880625,48.352246841350734,60.860182205060255,93.9185212346023,,57.56331508830607,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=57.56; usd_liquidity_score=53.38; risk_appetite_score=60.86; rates_pressure_score=48.35; stablecoin_liquidity_score=93.92; btc_market_score=n/a; net_liquidity_change_30d=-97.91; net_liquidity_change_90d=116.70; transmission_phase=neutral,macro_stabilization,False,2
2021-06-30,liquidity_drain,66.35806051691804,0.6333333333333333,46.5230904869386,16.840195789629227,55.04884540659845,59.47572265316342,95.19783239425944,,50.44368317653469,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=50.44; usd_liquidity_score=16.84; risk_appetite_score=59.48; rates_pressure_score=55.05; stablecoin_liquidity_score=95.20; btc_market_score=n/a; net_liquidity_change_30d=-412.67; net_liquidity_change_90d=-398.92; transmission_phase=neutral,macro_stabilization,True,1
2021-07-01,macro_stabilization,54.06639449887642,0.6333333333333333,38.21731788833283,40.20333733751429,55.867757572470694,64.17326313739937,92.24083300384436,,56.02121994812132,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=56.02; usd_liquidity_score=40.20; risk_appetite_score=64.17; rates_pressure_score=55.87; stablecoin_liquidity_score=92.24; btc_market_score=n/a; net_liquidity_change_30d=-85.91; net_liquidity_change_90d=-107.75; transmission_phase=neutral,liquidity_drain,True,1
2021-07-02,macro_stabilization,55.34747094904181,0.6333333333333333,38.26457752836305,42.2613035345665,57.19862558991976,64.91243370768161,92.22777453711444,,57.017520963999374,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=57.02; usd_liquidity_score=42.26; risk_appetite_score=64.91; rates_pressure_score=57.20; stablecoin_liquidity_score=92.23; btc_market_score=n/a; net_liquidity_change_30d=-95.48; net_liquidity_change_90d=-70.25; transmission_phase=neutral,macro_stabilization,False,2
2021-07-03,liquidity_drain,51.373509540863154,0.5333333333333333,38.31122905918438,39.30515011855454,63.654477573551254,66.28896314021524,92.70557230325606,,57.94783079971915,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=57.95; usd_liquidity_score=39.31; risk_appetite_score=66.29; rates_pressure_score=63.65; stablecoin_liquidity_score=92.71; btc_market_score=n/a; net_liquidity_change_30d=-117.09; net_liquidity_change_90d=-70.25; transmission_phase=neutral,macro_stabilization,True,1
2021-07-04,liquidity_drain,53.15926509291833,0.5333333333333333,38.35728641174011,38.14931113881398,57.37842010291341,62.60203719390308,92.14688307787851,,55.532158675349365,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.53; usd_liquidity_score=38.15; risk_appetite_score=62.60; rates_pressure_score=57.38; stablecoin_liquidity_score=92.15; btc_market_score=n/a; net_liquidity_change_30d=-122.39; net_liquidity_change_90d=-80.02; transmission_phase=neutral,liquidity_drain,False,2
2021-07-05,liquidity_drain,53.460013637084145,0.5333333333333333,38.40276307300986,37.70148211945075,57.38158778649676,62.80770351415862,91.71588980337036,,55.37849060638095,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.38; usd_liquidity_score=37.70; risk_appetite_score=62.81; rates_pressure_score=57.38; stablecoin_liquidity_score=91.72; btc_market_score=n/a; net_liquidity_change_30d=-122.39; net_liquidity_change_90d=-86.31; transmission_phase=neutral,liquidity_drain,False,3
2021-07-06,liquidity_drain,55.637111435286734,0.5333333333333333,38.44767210408646,33.91638884181167,65.41424997546827,55.15457752283297,91.507765395126,,54.809388287614865,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=54.81; usd_liquidity_score=33.92; risk_appetite_score=55.15; rates_pressure_score=65.41; stablecoin_liquidity_score=91.51; btc_market_score=n/a; net_liquidity_change_30d=-139.67; net_liquidity_change_90d=-146.81; transmission_phase=neutral,liquidity_drain,False,4
2021-07-07,liquidity_drain,55.16908963796193,0.5333333333333333,38.492026157360286,33.82239713991721,69.2617529191238,56.14989075658328,91.67495879898306,,55.83942358415894,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=55.84; usd_liquidity_score=33.82; risk_appetite_score=56.15; rates_pressure_score=69.26; stablecoin_liquidity_score=91.67; btc_market_score=n/a; net_liquidity_change_30d=-124.86; net_liquidity_change_90d=-169.21; transmission_phase=neutral,liquidity_drain,False,5
2021-07-08,liquidity_drain,57.29280767835649,0.6333333333333333,38.535837492862875,32.640460521670704,65.67875731279712,44.10488674770732,92.03037653594713,,52.77392412161632,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=52.77; usd_liquidity_score=32.64; risk_appetite_score=44.10; rates_pressure_score=65.68; stablecoin_liquidity_score=92.03; btc_market_score=n/a; net_liquidity_change_30d=-132.72; net_liquidity_change_90d=-176.65; transmission_phase=neutral,liquidity_drain,False,6
2021-07-09,liquidity_drain,57.63860389323569,0.5333333333333333,38.57911799381779,30.63330790572465,62.26580215028408,60.170855688797126,91.71034945428906,,54.08948430780397,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=54.09; usd_liquidity_score=30.63; risk_appetite_score=60.17; rates_pressure_score=62.27; stablecoin_liquidity_score=91.71; btc_market_score=n/a; net_liquidity_change_30d=-176.78; net_liquidity_change_90d=-154.60; transmission_phase=neutral,liquidity_drain,False,7
2021-07-10,liquidity_drain,59.718224218332495,0.5333333333333333,38.62187918144392,29.614837094455627,53.51930217571701,55.22175983497838,91.13151640513873,,50.94871446887939,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=50.95; usd_liquidity_score=29.61; risk_appetite_score=55.22; rates_pressure_score=53.52; stablecoin_liquidity_score=91.13; btc_market_score=n/a; net_liquidity_change_30d=-185.24; net_liquidity_change_90d=-154.60; transmission_phase=neutral,liquidity_drain,False,8
2021-07-11,liquidity_drain,59.590474311016784,0.5333333333333333,38.6641322290535,28.88775663293472,58.976474168433064,54.27004439714742,91.87203189785409,,51.93129474503171,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=51.93; usd_liquidity_score=28.89; risk_appetite_score=54.27; rates_pressure_score=58.98; stablecoin_liquidity_score=91.87; btc_market_score=n/a; net_liquidity_change_30d=-208.38; net_liquidity_change_90d=-147.05; transmission_phase=neutral,liquidity_drain,False,9
2021-07-12,liquidity_drain,58.99505220744467,0.5333333333333333,38.70588797548386,29.126891542207353,63.001931503811086,54.09806607984584,91.94667562666314,,52.88300404290331,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=52.88; usd_liquidity_score=29.13; risk_appetite_score=54.10; rates_pressure_score=63.00; stablecoin_liquidity_score=91.95; btc_market_score=n/a; net_liquidity_change_30d=-204.64; net_liquidity_change_90d=-143.73; transmission_phase=neutral,liquidity_drain,False,10
2021-07-13,liquidity_drain,60.42817278579369,0.7333333333333334,38.747156937900286,28.018100706078577,59.647093389113074,49.76535370720844,92.01451932661384,,51.12555372233404,0.8333333333333334,usd_liquidity,net_liquidity,medium_high,"observe, keep defensive stance, wait for liquidity stabilization","avoid aggressive accumulation, avoid high leverage",liquidity_drain: macro_liquidity_score=51.13; usd_liquidity_score=28.02; risk_appetite_score=49.77; rates_pressure_score=59.65; stablecoin_liquidity_score=92.01; btc_market_score=n/a; net_liquidity_change_30d=-184.76; net_liquidity_change_90d=-197.86; transmission_phase=neutral,liquidity_drain,False,11
2021-07-14,macro_stabilization,55.7982931674429,0.6333333333333333,38.78794932400411,43.480638869358685,66.5989559788724,55.34411594122216,91.218366595923,,57.76946188031837,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=57.77; usd_liquidity_score=43.48; risk_appetite_score=55.34; rates_pressure_score=66.60; stablecoin_liquidity_score=91.22; btc_market_score=n/a; net_liquidity_change_30d=-62.12; net_liquidity_change_90d=-70.02; transmission_phase=neutral,liquidity_drain,True,1
